1535118724,s3-eth1,6055934.00,66594.00,6122528.00,66594,6055934,1103.00,1009.00,2112.00,1009,1103,0.00,0.00,0,0
1535118724,s1-eth2,66660.00,6050076.00,6116736.00,6050076,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0
1535118724,s2-eth1,6050076.00,66660.00,6116736.00,66660,6050076,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0
1535118724,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118724,s3-eth2,66660.00,6053038.00,6119698.00,6053038,66660,1010.00,1103.00,2113.00,1103,1010,0.00,0.00,0,0
1535118724,s1-eth1,6055934.00,66792.00,6122726.00,66792,6055934,1103.00,1012.00,2115.00,1012,1103,0.00,0.00,0,0
1535118724,s2-eth2,66594.00,6055934.00,6122528.00,6055934,66594,1009.00,1103.00,2112.00,1103,1009,0.00,0.00,0,0
1535118724,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118724,total,18361858.00,18359094.00,36720952.00,18359094,18361858,6337.00,6339.00,12676.00,6339,6337,0.00,0.00,0,0
1535118725,s3-eth1,6053178.00,72072.00,6125250.00,72072,6053178,1149.00,1092.00,2241.00,1092,1149,0.00,0.00,0,0
1535118725,s1-eth2,72006.00,6059036.00,6131042.00,6059036,72006,1091.00,1150.00,2241.00,1150,1091,0.00,0.00,0,0
1535118725,s2-eth1,6059036.00,72006.00,6131042.00,72006,6059036,1150.00,1091.00,2241.00,1091,1150,0.00,0.00,0,0
1535118725,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118725,s3-eth2,72006.00,6056074.00,6128080.00,6056074,72006,1091.00,1149.00,2240.00,1149,1091,0.00,0.00,0,0
1535118725,s1-eth1,6053178.00,71874.00,6125052.00,71874,6053178,1149.00,1089.00,2238.00,1089,1149,0.00,0.00,0,0
1535118725,s2-eth2,72072.00,6053178.00,6125250.00,6053178,72072,1092.00,1149.00,2241.00,1149,1092,0.00,0.00,0,0
1535118725,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118725,total,18381476.00,18384240.00,36765716.00,18384240,18381476,6722.00,6720.00,13442.00,6720,6722,0.00,0.00,0,0
1535118726,s3-eth1,6054354.00,66594.00,6120948.00,66594,6054354,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118726,s1-eth2,66594.00,6048496.00,6115090.00,6048496,66594,1009.00,1100.00,2109.00,1100,1009,0.00,0.00,0,0
1535118726,s2-eth1,6048496.00,66594.00,6115090.00,66594,6048496,1100.00,1009.00,2109.00,1009,1100,0.00,0.00,0,0
1535118726,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1535118726,s3-eth2,66660.00,6054354.00,6121014.00,6054354,66660,1010.00,1101.00,2111.00,1101,1010,0.00,0.00,0,0
1535118726,s1-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118726,s2-eth2,66594.00,6054354.00,6120948.00,6054354,66594,1009.00,1101.00,2110.00,1101,1009,0.00,0.00,0,0
1535118726,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118726,total,18353052.00,18357330.00,36710384.00,18357330,18353052,6336.00,6335.00,12671.00,6335,6336,0.00,0.00,0,0
1535118727,s3-eth1,6050010.00,66594.00,6116604.00,66594,6050010,1101.00,1009.00,2110.00,1009,1101,0.00,0.00,0,0
1535118727,s1-eth2,66660.00,6055868.00,6122528.00,6055868,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0
